,N1,add_closeness_centrality,add_average_degree_connectivity,add_avg_neighbor_deg,add_eigenvector_centrality_numpy,add_katz_centrality_numpy,avg_clustering,deg_cent,degree,degree_assortativity_coefficient,density,group_degree_centrality,large_clique_size,len_local_bridges,len_min_edge_dominating_set,len_min_maximal_matching,len_min_weighted_dominating_set,len_min_weighted_vertex_cover,ramsey_R2,mean_degree_mixing_matrix,nb_edges,nb_nodes,node_connectivity,treewidth_min_degree
122,160,0.5238095238095238,644.6223404255319,14.428571428571427,0.159264764605668,0.15618547774379307,0.23,0.09090909090909093,7,-0.5064303531097001,0.03563103563103563,0.09090909090909093,4,47,14,14,10,28,183,0.00022956841138659318,107,78,1,5
123,161,0.6,30.16666666666667,4.0,0.3303657794339394,0.3601128785177297,0.231,0.3333333333333333,2,-0.7777777777777779,0.42857142857142855,0.3333333333333333,3,1,2,2,2,4,12,0.04,9,7,1,2
124,162,0.5280898876404494,486.3541666666666,10.6,0.11418779118450918,0.14512031094236874,0.428,0.10638297872340426,5,-0.4219245632379017,0.06914893617021277,0.10638297872340426,4,17,11,11,8,22,102,0.0007304601899196495,78,48,1,3
125,163,0.6666666666666666,4.0,2.0,0.5000000000000001,0.5598852584152164,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
126,164,0.5357142857142857,42.571428571428584,7.5,0.21139196893492732,0.2496351695942692,0.359,0.13333333333333333,2,-0.6020503261882574,0.15,0.13333333333333333,3,9,4,4,2,8,33,0.008264462809917354,18,16,1,2
127,166,0.6,18.666666666666668,3.0,0.30019816085322987,0.3750956473699749,0.307,0.3333333333333333,2,-0.5909090909090909,0.3333333333333333,0.3333333333333333,3,4,2,2,2,4,8,0.027777777777777776,7,7,1,2
128,167,0.8333333333333334,25.0,2.5,0.5334498774062363,0.456980620207008,0.778,0.8,4,-0.23076923076923084,0.5333333333333333,0.8,3,0,3,3,2,6,6,0.04,8,6,1,2
129,168,0.7142857142857143,25.0,3.0,0.46852856158683137,0.4224915167951584,0.773,0.6000000000000001,3,-0.23076923076923084,0.5333333333333333,0.6,3,0,3,3,2,6,6,0.04,8,6,1,2
130,169,0.6,27.5,3.0,0.19142558879140698,0.35309520033193986,0.503,0.3333333333333333,2,0.3207547169811321,0.42857142857142855,0.3333333333333333,4,3,3,3,3,6,12,0.04,9,7,1,3
131,170,0.5028901734104047,2561.6848092998957,87.5,0.04806692273506715,0.030999558843391187,0.647,0.011494252873563218,2,-0.35482233752055264,0.02226600985221675,0.011494252873563218,4,29,52,52,7,104,306,3.501277966457757e-05,339,175,1,4
132,171,0.6363636363636364,29.5,3.333333333333333,0.4185219090096166,0.37288410236276415,0.442,0.42857142857142855,3,-0.4374999999999999,0.35714285714285715,0.42857142857142855,3,1,3,3,2,6,12,0.027777777777777776,10,8,1,2
133,172,0.5641025641025641,263.5,8.8,0.2850364778456636,0.24889349751320666,0.363,0.2272727272727273,5,-0.6080417434008597,0.1541501976284585,0.2272727272727273,5,12,5,5,2,10,80,0.0025,39,23,1,5
134,173,0.5056818181818182,2775.8246577983423,47.25,0.05411866682685931,0.031667030568437636,0.604,0.02247191011235955,4,-0.33580113658497723,0.022409139413721677,0.02247191011235955,4,28,54,54,18,108,303,3.501277966457757e-05,357,179,1,4
135,174,0.505586592178771,2995.9691605495955,47.0,0.05363703475474444,0.032186429166976116,0.598,0.022099447513812157,4,-0.3443622848045457,0.021249468763280918,0.022099447513812157,4,33,54,54,21,108,324,3.501277966457757e-05,350,182,1,5
136,175,0.5402298850574713,305.4295634920635,8.285714285714286,0.22719588426515266,0.21134723302427527,0.324,0.14893617021276595,7,-0.3725825224269392,0.05939716312056738,0.14893617021276595,4,18,14,14,10,28,90,0.0009765625,67,48,1,4
137,176,0.5135135135135135,624.4503105590063,19.33333333333333,0.08531337473746513,0.11684107292659868,0.34600000000000003,0.05263157894736842,3,-0.4597530553963182,0.061705989110707814,0.05263157894736842,5,23,14,14,4,28,80,0.0009182736455463727,102,58,1,4
138,177,0.6428571428571429,46.5,3.25,0.4554767656384986,0.354151081340134,0.34600000000000003,0.4444444444444444,4,-0.5909090909090909,0.3111111111111111,0.4444444444444444,3,1,4,4,2,8,15,0.027777777777777776,14,10,1,3
139,178,0.5294117647058824,47.0,9.0,0.19630865747457463,0.27574419860332405,0.295,0.1111111111111111,1,-0.8158730158730155,0.24444444444444444,0.1111111111111111,3,6,2,2,1,4,16,0.01,11,10,1,2
140,179,0.5103448275862069,603.8424242424243,25.66666666666667,0.086344172762676,0.09637705015348363,0.309,0.040540540540540536,3,-0.5219381742510115,0.03855855855855856,0.040540540540540536,4,33,13,13,7,26,177,0.0002295684113865932,107,75,1,3
141,180,0.6086956521739131,130.73333333333332,3.8,0.42191149860612764,0.3055073986382001,0.285,0.3571428571428571,10,-0.1257253384912959,0.12315270935960593,0.35714285714285715,3,4,12,12,14,24,36,0.008264462809917356,50,29,1,5
142,181,0.5232558139534884,273.0797101449276,13.0,0.17054002951106031,0.17137820593270234,0.157,0.08888888888888889,4,-0.5143871966959215,0.05893719806763285,0.08888888888888889,3,23,10,10,5,20,102,0.0008163265306122447,61,46,1,3
143,182,0.75,13.0,3.0,0.4351621464935996,0.4778094670393762,0.8540000000000001,0.6666666666666666,2,-0.6666666666666667,0.8333333333333334,0.6666666666666666,3,0,2,2,1,4,6,0.0625,5,4,2,2
144,184,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
145,185,0.5555555555555556,48.75,5.0,0.2529190777707798,0.2839087823445003,0.33899999999999997,0.2,2,-0.7028985507246378,0.2727272727272727,0.2,3,2,5,5,2,10,12,0.027777777777777776,15,11,1,2
146,186,0.8,57.0,2.6666666666666665,0.5356860447034951,0.4315936385237169,0.379,0.75,6,-0.3366336633663365,0.3333333333333333,0.75,4,4,4,4,4,8,16,0.020408163265306117,12,9,1,3
147,188,0.5217391304347826,271.58333333333337,13.0,0.09874793170428683,0.1408344291420932,0.688,0.08333333333333333,2,-0.6856575513446048,0.15333333333333332,0.08333333333333333,4,3,6,6,2,12,54,0.001736111111111111,46,25,1,3
148,189,0.5303030303030303,372.19642857142856,10.25,0.11819179730848742,0.15355318249007605,0.611,0.11428571428571427,4,-0.4643886306900732,0.0984126984126984,0.11428571428571427,4,8,10,10,9,20,75,0.001040582726326743,62,36,1,3
149,190,0.6666666666666666,10.666666666666666,2.0,0.5000000000000001,0.4641247059454354,0.0,0.5,2,-0.6666666666666669,0.4,0.5,2,4,2,2,2,4,6,0.0625,4,5,1,1
150,191,0.5535714285714286,149.2698412698413,5.333333333333333,0.2652586755689224,0.231661395294062,0.268,0.1935483870967742,6,-0.47707924034053706,0.10483870967741936,0.1935483870967742,4,8,10,10,10,20,76,0.012345679012345678,52,32,1,4
151,193,0.53125,46.47619047619048,8.5,0.21932485949678368,0.2381183559872672,0.384,0.1176470588235294,2,-0.6808225301743408,0.13071895424836602,0.1176470588235294,3,11,4,4,2,8,39,0.006944444444444444,20,18,1,2
152,194,0.5862068965517241,90.55,4.4,0.3468111040395583,0.2921421703447157,0.499,0.29411764705882354,5,-0.4018296973961998,0.1568627450980392,0.29411764705882354,3,6,6,6,4,12,27,0.008264462809917356,24,18,1,2
153,195,0.5416666666666666,37.047619047619044,6.5,0.2077798183782824,0.2607389210927824,0.316,0.15384615384615385,2,-0.6334704481489499,0.16483516483516486,0.15384615384615385,3,9,4,4,2,8,27,0.006944444444444444,15,14,1,2
154,196,0.5245901639344263,143.2047619047619,11.333333333333336,0.22476278833412713,0.19469768809065008,0.28300000000000003,0.09375,3,-0.6097927305497144,0.08712121212121213,0.09375,3,12,8,8,3,16,72,0.0034602076124567475,46,33,1,3
155,197,0.5652173913043478,46.96666666666667,5.0,0.28624760975377866,0.28129530787293594,0.18100000000000002,0.2307692307692308,3,-0.5021961932650074,0.1978021978021978,0.2307692307692308,3,5,5,5,3,10,18,0.009999999999999998,18,14,1,3
156,198,0.6666666666666666,4.0,2.0,0.5,0.5598852584152163,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
157,199,0.5555555555555556,36.0,6.0,0.27919863731552447,0.2928786180342881,0.381,0.2,2,-0.7758276824890304,0.21818181818181814,0.2,3,6,3,3,1,6,24,0.008264462809917356,12,11,1,2
158,200,1.0,4.0,2.0,0.5773502691896258,0.5773502691896257,1.0,1.0,2,0.0,1.0,1.0,3,0,1,1,1,2,3,0.1111111111111111,3,3,2,2
159,201,0.5114754098360655,972.0440476190477,26.857142857142854,0.13444025656292577,0.133405229166498,0.32,0.04487179487179487,7,-0.5491248164940297,0.01951657684141761,0.04487179487179487,4,72,30,30,15,60,354,0.0001777777777777778,239,157,1,4
160,203,0.5324675324675324,210.16753246753242,9.6,0.15840559889296865,0.2006257518577409,0.419,0.12195121951219512,5,-0.3982254547541172,0.07549361207897794,0.12195121951219512,4,14,13,13,5,26,75,0.0025,65,42,1,4
161,204,0.5121951219512195,281.4761904761905,21.0,0.0892042382261158,0.14291307607034226,0.5770000000000001,0.047619047619047616,1,-0.6736773774748457,0.1645021645021645,0.047619047619047616,4,7,6,6,1,12,27,0.002066115702479339,38,22,1,3
162,205,0.5061728395061729,487.7497326203209,42.0,0.08934553236656927,0.0931500375379855,0.265,0.024390243902439025,2,-0.5988808911195892,0.030267411107846018,0.024390243902439025,4,51,14,14,2,28,198,0.0001777777777777778,103,83,1,3
163,206,0.75,13.0,2.5,0.5227207256439815,0.5012338913239196,0.586,0.6666666666666666,2,-0.7142857142857144,0.6666666666666666,0.6666666666666666,3,1,1,1,1,2,6,0.0625,4,4,1,2
164,208,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
165,209,0.5555555555555556,10.0,5.0,0.31622776601683816,0.3818155739753428,0.0,0.2,1,-1.0,0.3333333333333333,0.2,2,5,1,1,1,2,10,0.027777777777777776,5,6,1,1
166,211,0.5641025641025641,75.34848484848484,4.6,0.293442722609108,0.2700175119635509,0.19399999999999998,0.2272727272727273,5,-0.4487065120428189,0.11067193675889328,0.2272727272727273,4,13,7,7,6,14,44,0.015624999999999997,28,23,1,3
167,212,0.6,6.0,3.0,0.4082482904638631,0.476910483238266,0.0,0.3333333333333333,1,-1.0,0.5,0.3333333333333333,2,3,1,1,1,2,6,0.0625,3,4,1,1
168,213,0.6666666666666666,79.25,4.75,0.37134741876440663,0.350475906469001,0.46,0.5,4,-0.33333333333333337,0.4444444444444444,0.5,4,2,4,4,3,8,16,0.020408163265306117,16,9,1,4
169,214,0.5555555555555556,10.0,5.0,0.3162277660168379,0.3818155739753428,0.0,0.2,1,-1.0,0.3333333333333333,0.2,2,5,1,1,1,2,10,0.027777777777777776,5,6,1,1
170,215,0.5049180327868853,1174.5547724570642,57.0,0.11400010784893802,0.11255793358840306,0.332,0.01948051948051948,3,-0.5673702576574435,0.020276497695852536,0.01948051948051948,5,71,28,28,3,56,464,0.0001777777777777778,242,155,1,5
171,217,0.6666666666666666,26.8,3.0,0.41672984371910937,0.39274083774985824,0.488,0.5,3,-0.3999999999999999,0.42857142857142855,0.5,3,0,3,3,2,6,9,0.027777777777777776,9,7,1,2
172,218,0.5462184873949579,322.38716356107665,6.454545454545454,0.17111774858798912,0.22004841125100524,0.276,0.16923076923076924,11,-0.314977633811507,0.046620046620046623,0.16923076923076924,4,26,20,20,24,40,120,0.0011111111111111113,100,66,1,5
173,219,0.5194805194805194,788.1166666666667,22.33333333333333,0.14101346301289383,0.14251737639932105,0.574,0.07500000000000001,3,-0.5203290192160235,0.11219512195121953,0.075,4,10,14,14,3,28,66,0.001040582726326743,92,41,1,5
174,220,0.5714285714285714,92.16666666666666,4.0,0.13681813365245227,0.2633176151954611,0.361,0.25,3,-0.19098712446351931,0.2564102564102564,0.25,4,3,5,5,5,10,24,0.012345679012345678,20,13,1,3
175,221,0.5333333333333333,89.0,8.0,0.11958391939274789,0.24901214064144755,0.514,0.125,1,-0.6681494661921711,0.4166666666666667,0.125,4,3,3,3,1,6,20,0.012345679012345678,15,9,1,3
176,222,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
177,223,0.5454545454545454,127.33333333333331,7.333333333333332,0.1944678618619435,0.21377642172494205,0.77,0.16666666666666666,3,-0.5014734217386376,0.2046783625730994,0.16666666666666666,4,0,7,7,3,14,44,0.006944444444444444,35,19,1,3
178,225,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
179,226,0.5034013605442177,421.35,74.0,0.07828551553183598,0.08247689691734918,0.332,0.013513513513513514,1,-0.7013814116911016,0.03279279279279279,0.013513513513513514,4,48,12,12,1,24,120,0.0001777777777777778,91,75,1,3
180,227,0.625,16.0,4.0,0.35355339059327373,0.385694607919935,0.0,0.4,2,-1.0,0.5333333333333333,0.4,2,0,2,2,2,4,8,0.04,8,6,2,2
181,228,0.5071225071225072,2762.20873015873,36.8,0.053178206106938686,0.028567921423074964,0.628,0.02808988764044944,5,-0.34740287529684,0.021655891030067164,0.02808988764044944,4,32,54,54,36,108,309,3.501277966457757e-05,345,179,1,4
182,229,0.5769230769230769,103.16666666666669,5.75,0.28644157950189175,0.27201352357965186,0.431,0.26666666666666666,4,-0.572247237003684,0.19166666666666668,0.26666666666666666,3,6,5,5,2,10,30,0.004444444444444445,23,16,1,3
183,230,0.5206611570247934,358.08994708994715,13.6,0.14203736436031808,0.15445490774595785,0.446,0.07936507936507936,5,-0.4295315698567043,0.04464285714285714,0.07936507936507936,4,29,17,17,10,34,123,0.0004938271604938272,90,64,1,3
184,231,0.5254237288135594,573.2129629629628,11.333333333333336,0.11073642475668924,0.12042737702827365,0.237,0.09677419354838712,9,-0.4571384087110325,0.029970258522077332,0.0967741935483871,4,45,20,20,14,40,207,0.0001777777777777778,131,94,1,3
185,232,0.5094339622641509,1051.8642426167037,31.4,0.13051746995465088,0.12767150215844528,0.302,0.037037037037037035,5,-0.6012431222007989,0.021459694989106756,0.037037037037037035,4,67,24,24,4,48,321,0.0001777777777777778,197,136,1,4
186,233,0.5714285714285714,8.0,4.0,0.3535533905932739,0.4218307438660538,0.0,0.25,1,-1.0,0.4,0.25,2,4,1,1,1,2,8,0.04,4,5,1,1
187,234,0.5625,39.33333333333333,4.5,0.20667493127693137,0.3016642585842987,0.36700000000000005,0.2222222222222222,2,-0.4697173620457603,0.26666666666666666,0.2222222222222222,3,5,4,4,3,8,12,0.015624999999999997,12,10,1,2
188,235,0.5034013605442177,421.35,74.0,0.07828551553183594,0.08247689691734918,0.349,0.013513513513513514,1,-0.7013814116911016,0.03279279279279279,0.013513513513513514,4,48,12,12,1,24,120,0.0001777777777777778,91,75,1,3
189,236,0.5217391304347826,2199.0277139718364,18.454545454545453,0.15216860200703666,0.15604432829906134,0.434,0.08333333333333334,11,-0.33464589033738085,0.035201640464798366,0.08333333333333333,5,19,41,41,15,82,243,0.0001602307322544464,309,133,1,9
190,237,0.5714285714285714,8.0,4.0,0.35355339059327356,0.42183074386605374,0.0,0.25,1,-1.0,0.4,0.25,2,4,1,1,1,2,8,0.04,4,5,1,1
191,238,0.5714285714285714,16.0,4.0,0.27139409564270456,0.403540803317557,0.43700000000000006,0.25,1,-0.8055555555555557,0.5,0.25,3,2,2,2,1,4,6,0.04,5,5,1,2
192,239,0.5698924731182796,293.12380952380954,5.307692307692308,0.36774850796309577,0.2829621201680421,0.272,0.2452830188679245,13,-0.3547698036880558,0.0573025856044724,0.2452830188679245,4,22,13,13,13,26,90,0.0025,82,54,1,3
193,240,0.5641025641025641,263.5,9.0,0.2908785542304855,0.25098503950911605,0.36700000000000005,0.2272727272727273,5,-0.6080417434008597,0.1541501976284585,0.2272727272727273,5,12,5,5,2,10,80,0.0025,39,23,1,5
194,241,0.5111111111111111,154.4,23.0,0.12344007232451204,0.16335224667087989,0.31,0.043478260869565216,1,-0.7334247380276174,0.10869565217391304,0.043478260869565216,4,15,4,4,1,8,40,0.001736111111111111,30,24,1,3
195,242,0.5333333333333333,265.3634615384616,11.0,0.23781768894494462,0.2052375072462516,0.42200000000000004,0.125,4,-0.5136720242934671,0.09848484848484848,0.125,5,13,9,9,4,18,84,0.002066115702479339,52,33,1,4
196,243,0.6666666666666666,44.5,3.0,0.561999139315946,0.3823540809584968,0.19899999999999998,0.5,5,-0.1859649122807017,0.2363636363636364,0.5,3,4,4,4,5,8,15,0.027777777777777776,13,11,1,2
197,244,0.504950495049505,3050.2213722252795,54.25,0.05551636353406965,0.018748212218221903,0.628,0.0196078431372549,4,-0.3125175992402958,0.018890483022477284,0.0196078431372549,4,36,59,59,12,118,375,3.501277966457757e-05,395,205,1,6
198,245,0.75,5.0,1.5,0.6015009550075454,0.5232166435699435,0.0,0.6666666666666666,2,-0.5,0.5,0.6666666666666666,2,3,2,2,2,4,4,0.1111111111111111,3,4,1,1
199,246,0.5057142857142857,2711.5029137529136,45.5,0.04897263842168914,0.02188519962903937,0.633,0.02259887005649717,4,-0.3481944389871129,0.021837110391671428,0.02259887005649717,4,30,54,54,23,108,312,3.501277966457757e-05,344,178,1,5
200,249,0.5652173913043478,61.66666666666667,5.0,0.4032253262687187,0.2928679358928873,0.33799999999999997,0.2307692307692308,3,-0.5919075144508671,0.1868131868131868,0.2307692307692308,3,5,5,5,3,10,24,0.020408163265306117,17,14,1,2
201,250,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
202,251,0.547945205479452,788.1166666666667,12.571428571428573,0.22350030231252585,0.2091337068161391,0.529,0.17500000000000002,7,-0.5203290192160235,0.11219512195121953,0.175,4,10,14,14,3,28,66,0.001040582726326743,92,41,1,5
203,252,0.5222222222222223,150.69444444444446,11.75,0.266098087567221,0.1962329836013562,0.051,0.0851063829787234,4,-0.7417582417582418,0.046099290780141834,0.0851063829787234,3,38,6,6,4,12,82,0.00308641975308642,52,48,1,3
204,253,0.5294117647058824,611.5277777777778,14.666666666666664,0.13039230093937296,0.1425036718529551,0.706,0.1111111111111111,3,-0.5281169908035579,0.19576719576719576,0.1111111111111111,4,1,11,11,2,22,33,0.0025,74,28,1,5
205,254,0.5294117647058824,308.66666666666663,10.0,0.10213453701795946,0.1592737709005655,0.728,0.1111111111111111,2,-0.5210176991150443,0.23391812865497075,0.1111111111111111,4,2,7,7,1,14,27,0.002770083102493075,40,19,1,4
206,255,0.54,226.63888888888889,8.75,0.2339709756534476,0.2174535886759698,0.466,0.14814814814814814,4,-0.4379444466271167,0.1058201058201058,0.14814814814814814,3,10,7,7,4,14,42,0.0025,40,28,1,3
207,256,0.5238095238095238,170.5,11.0,0.08341878573931077,0.18267058087956414,0.597,0.09090909090909093,1,-0.6488562364334614,0.3787878787878788,0.09090909090909093,5,3,4,4,1,8,35,0.006944444444444444,25,12,1,5
208,257,0.5714285714285714,83.25,5.0,0.24446577490184804,0.26369629451517823,0.306,0.25,4,-0.08737864077669902,0.2058823529411765,0.25,4,4,7,7,5,14,24,0.020408163265306117,28,17,1,4
209,258,0.5555555555555556,307.95,7.428571428571429,0.24291311953172678,0.2233165707897696,0.301,0.2,7,-0.3029453906365799,0.1126984126984127,0.2,4,5,13,13,8,26,48,0.0025,71,36,1,5
210,260,0.6666666666666666,4.0,2.0,0.4999999999999999,0.5598852584152163,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
211,261,0.5112359550561798,474.0186170212766,24.5,0.09616728934704151,0.1037665103263421,0.331,0.04395604395604396,4,-0.4853299455914722,0.030100334448160536,0.04395604395604396,4,47,18,18,3,36,207,0.0001777777777777778,126,92,1,4
212,263,0.5272727272727272,289.25,11.0,0.14186114315913054,0.16825128115580826,0.698,0.10344827586206896,3,-0.5845352701360104,0.12413793103448276,0.10344827586206896,4,3,9,9,4,18,63,0.00308641975308642,54,30,1,3
213,264,0.55,135.87777777777777,7.25,0.2947700178523599,0.2350308271971788,0.564,0.18181818181818185,4,-0.5071145323069747,0.1541501976284585,0.18181818181818185,3,2,9,9,3,18,33,0.008264462809917354,39,23,1,4
214,265,0.5111111111111111,154.4,23.0,0.1234400723245122,0.16335224667087989,0.324,0.043478260869565216,1,-0.7334247380276174,0.10869565217391304,0.043478260869565216,4,15,4,4,1,8,40,0.001736111111111111,30,24,1,3
215,266,0.5769230769230769,59.125,4.5,0.4444534481075127,0.3042648519582519,0.18600000000000003,0.26666666666666666,4,-0.571290009699321,0.15,0.26666666666666666,3,9,5,5,4,10,33,0.020408163265306117,18,16,1,2
216,267,0.6363636363636364,23.33333333333333,2.333333333333333,0.39189323137138243,0.3864600009061144,0.275,0.42857142857142855,3,-0.3333333333333334,0.2857142857142857,0.42857142857142855,3,5,3,3,4,6,12,0.04,8,8,1,2
217,268,0.5263157894736842,167.4,12.5,0.18179148191186384,0.19729477455894684,0.22399999999999998,0.1,2,-0.6767986316502155,0.1619047619047619,0.1,4,6,5,5,2,10,39,0.004444444444444445,34,21,1,3
218,271,0.5806451612903226,83.4,4.2,0.3985009553783837,0.2911847353879288,0.5660000000000001,0.2777777777777778,5,-0.15,0.14619883040935672,0.2777777777777778,3,5,7,7,6,14,18,0.015625,25,19,1,2
219,272,0.6666666666666666,4.0,2.0,0.5000000000000002,0.5598852584152163,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
220,273,0.5833333333333334,59.66666666666666,5.0,0.27752230874855205,0.32601963830262715,0.551,0.2857142857142857,2,-0.6851851851851852,0.3928571428571429,0.2857142857142857,3,2,2,2,1,4,15,0.015625,11,8,1,2
221,274,0.5384615384615384,91.33333333333331,7.0,0.1341308991324709,0.22942926133264854,0.433,0.14285714285714285,2,-0.5800273597811219,0.2,0.14285714285714285,4,7,4,4,3,8,22,0.006944444444444444,21,15,1,3
222,275,0.6,25.5,3.0,0.3097098496012511,0.3674950618673746,0.217,0.3333333333333333,2,-0.4545454545454545,0.3809523809523809,0.3333333333333333,3,1,3,3,3,6,8,0.04,8,7,1,2
